codigo_escola;NO_ENTIDADE;cidade;snippets
35153795;ELITE REDE DE ENSINO;Jaú;"Elite Rede de Ensino on Instagram: ""Você já conhece os ... — ELITE REDE DE ENSINO Histórias de vitória Luiza Duarte Aluna do ... Jaú TOP 3 Melhores escolas da cidade Elite Madureira TOP 20 ... | Partiu garantir sua bolsa no Elite? 🎓✨ Nossa próxima ... — ... Jaú TOP 3 Melhores escolas da cidade Elite Madureira TOP 20 Melhores ... Colégio Albert Sabin Poliedro Sistema de Ensino Chame no WhatsApp na bio ... | Primeiro lugar conquistado com dedicação, fé e muito esforço ... — ... Jaú TOP 3 Melhores escolas da cidade Elite Madureira TOP 20 Melhores ... CONCEITO A UERJ 2027 UERJ ELITE REDE DE ENSINO TROPA DO ELITE QUE A FORÇA ..."
22135790;ORGANIZACAO EDUCACIONAL APOIO LTDA;Parnaíba;Veja as 100 escolas do Piauí com maiores médias no Enem ... — 41 ) Einstein Sistema de Ensino - Unidade I (Teresina) - privada - 548,11 ... 66 ) Organizacao Educacional Apoio ltda (Parnaíba) - privada - 523, ... | RESULTADO DA XV OLIMPÍADA BRASILEIRA DE ... — SISTEMA DE ENSINO EQUIPE INTEGRADO EIRELI - EPP. BÁRBARA PINHEIRO PUGET CRUZ ... ORGANIZACAO EDUCACIONAL APOIO LTDA. ANA LUIZA COSTA CANDIDO. PI PARNAÍBA. | Premiação da II OBCH 2025 | PDF | Brasil — Laura Newman Sousa ORGANIZACAO EDUCACIONAL APOIO LTDA ... Resultado Preliminar Concurso Parnaíba. PDF. Ainda não há avaliações. Resultado Preliminar Concurso ...
42015588;ESC BARAO DO RIO BRANCO;Blumenau;Copa Norte Shopping de Xadrez | Etapa 01 | SUB-13 — 1812, U13, Navegantes, Sinergia Sistema de Ensino. 2, Eduardo Henrique Pacheco, 1468, 1819, U13, Blumenau, Escola Barao do Rio Branco ... Colegio ... | Ensino — ... Blumenau. Amanda Macedo Mendes Augusto. 2º ano - Ensino Médio. 14. 11 JARDIM SAO ... ESCOLA BARAO DO RIO BRANCO. 42015588 SC. Blumenau. Amanda Paiva Silveira. | Copa Norte Shopping de Xadrez | Etapa 01 | SUB-13 — 1660, 1812, U13, Navegantes, Sinergia Sistema de Ensino. 2, Eduardo Henrique Pacheco, 1468, 1819, U13, Blumenau, Escola Barao do Rio Branco.
23276649;COLEGIO EVOLUCAO;Juazeiro do Norte;"Colégio Evolução on Instagram: "" GRANDE NOVIDADE ... — Photo by Colégio Objetivo Juazeiro do Norte on July 07, 2026. ... Com o sistema de ensino Poliedro, referência nacional em resultados ... | 📖 Você sabia que o Colégio Evolução utiliza a plataforma de ... — ... Colégio Evolução ... material didático trabalhado em nossas aulas ... Plácido Aderaldo Castelo, 1500, Bairro Lagoa Seca, Juazeiro do Norte - CE Garanta sua entrada! | A missão do Colégio Evolução Mais é contribuir de forma ... — Colégio QI SISTEMA DE ENSINO anglo Aqui se ensina. Aqui se ... material didático do Sistema Objetivo, em um ambiente planejado para ..."
31003875;COL MAXIMUS STA INES;Belo Horizonte;Taxa de Distorção Idade/Série - Belo Horizonte — COL MAXIMUS STA INES. 0,4%. COL MAXIMUS UNID PALMARES. 1%. COLEGIO ABGAR ... SISTEMA DE ENSINO ERIDA DURAES. 10,8%. SISTEMA EDUCACIONAL ATHENA - UNIDADE ... | ENEM 2014 — ATUAL SISTEMA DE ENSINO, SABINOPOLIS, MG, Privada, 80% ou mais, Alto ... COL MAXIMUS STA INES, BELO HORIZONTE, MG, Privada, 80% ou mais, Muito ... | MEDALHA DE OURO — SISTEMA DE ENSINO EQUIPE LTDA - EPP. PARÁ. Canaã dos Carajás. CAUÊ CASSIANO DOS ... COL MAXIMUS STA INES. MINAS GERAIS. Belo Horizonte. RODRIGO ROMANHOL ...
52039722;COLEGIO APHONSIANO;Trindade;O Bernoulli 360° chegou a Goiás e reuniu educadores em ... — No Colégio Aphonsiano, em Trindade, vivenciamos momentos potentes ... Bernoulli Sistema de Ensino Bernoulli 360° em Trindade. B360 ... | Lista-2026_1.pdf — Este livro será disponibilizado para venda no Colégio Aphonsiano a partir do mês de novembro. ... • Moda Pequena – Constantino Xavier (Praça da Prefeitura) – ... | Faculdades e Colégio APHONSIANO on Instagram ... — ... Trindade. Um momento especial de fé, gratidão e celebração ... Colégio Aphonsiano.
33149410;COLEGIO PARANAPUA;Rio de Janeiro;Colégio Paranapuã | Nem sempre é sobre o resultado. Na ... — Carta CCRDO infantil, fundamental e médio SISTEMA DE ENSINO anglo Mudanças climáticas COLÉGIO CASSIANO RICARDO anglo SÃO JOSÉ ... Rio de Janeiro, ... | Os alunos do 3º ano trocaram a sala de aula pelas ruas do ... — Rio de Janeiro, Rio de Janeiro. 126 likes. colegioparanapua ... apostila de Niterói um material idealizado pela escola. ... No corredor cultural do Rio de Janeiro ... | Alessandro Bessone - Professor na Rede de Ensino Alfa ... — fev. de 2019 - o momento 7 anos 6 meses. Rio de Janeiro, Rio de Janeiro ... Colegio Paranapua. ago. de 2019 - dez. de 2019 5 meses. Ilha do governador ...
35300895;JP ENSINO MEDIO CURSOS TECNICOS E CURSINHOS;Presidente Prudente;ENEM 2014 — JP ENSINO MEDIO CURSOS TECNICOS E CURSINHOS, PRESIDENTE PRUDENTE, SP ... ZETA SISTEMA DE ENSINO DE PROMISSAO, PROMISSAO, SP, Privada, 80% ou ... | E-metodo — ANGLO SISTEMA DE ENSINO, ANHANGUERA, ANHEMBI MORUMBI COLEGIO, ANIBAL DE FREITAS ... JP ENSINO MEDIO CURSOS TECNICOS E CURSINHOS, JUAN CARLOS ONETTI ... | Listado de Colegios en Brasil | PDF — JP ENSINO MEDIO CURSOS TECNICOS E CURSINHOS. SP. 2151. ESCOLA PROFA YOLANDA ... SISTEMA DE ENSINO FUNDAMENATAL MEDIO E SUPERIOR LTDA-CDF-SUL. PB. 7312. SUELI ...
24059340;INSTITUTO REIS MAGOS;Natal;"Escolas em Barro Vermelho na cidade de Natal — Sistema De Ensino Recriar; Complexo Educacional Parque Dunas; Centro Educacional ... (2). Barro Vermelho - Natal - RN. Saiba mais. Logo - instituto reis magos ... | Conheça as melhores escolas de Natal - RN - Revista ME — 9 - Instituto Reis Magos. Nota: 4,5. Endereço: Rua Brasília, 712 - Barro Vermelho, Natal - RN. | Monopólio - FTD Educação — ... Instituto Reis Magos se trata de uma solução pedagógica composta por (1) material didático ... O Sistema de Ensino é uma solução pedagógica ..."
42091578;COLEGIO EVANGELICO JARAGUA;Jaraguá do Sul;"Colegio Evangelico Jaragua | Bolsas de Estudo em ... — Garanta sua bolsa de estudos em Colegio Evangelico Jaragua, Jaraguá do Sul - SC ... Banda larga; Internet; Lixo reciclável. Sistema de ensino. Anglo (Somos). O ... | Colégio Evangélico Jaraguá abre datas para matrícula e ... — ... Jaraguá do Sul, está com as vagas abertas para matrículas e rematrículas. O Colégio Evangélico Jaraguá ... Material didático Anglo ... | Colégio Evangélico Jaraguá promove II Simpósio de Práticas ... — A coordenadora pedagógica geral do Colégio Evangélico Jaraguá ... Com o tema “Compartilhando práticas significativas – um olhar para além do material didático!"
35466761;ESQUEMA UNICO EDUCACIONAL DE PRESIDENTE PRUDENTE;Presidente Prudente;contrato padrão de prestação de serviços educacionais — fornecer o material-didático pedagógico e de artes, necessário ao aprendizado do(a) ... ESQUEMA ÚNICO EDUCACIONAL DE PRESIDENTE PRUDENTE – EIRELI - CNPJ: 13.294, ... | Alunos Premiados de Escolas Privadas - OBMEP 2017 — ESQUEMA UNICO EDUCACIONAL DE PRESIDENTE PRUDENTE, P, PRESIDENTE PRUDENTE, SP ... ZETA SISTEMA DE ENSINO DE PROMISSAO, P, PROMISSAO, SP, ---, Sim. GABRIEL ... | MEDALHA DE OURO — ESQUEMA UNICO EDUCACIONAL DE PRESIDENTE PRUDENTE. SÃO PAULO. Presidente ... SISTEMA DE ENSINO EQUIPE LTDA - EPP. PARÁ. Canaã dos Carajás. CAUÊ CASSIANO DOS ...
31371696;COLEGIO UNIVERSITARIO;Patos de Minas;Últimas vagas no Colégio Universitário: garanta já sua ... — Outro diferencial é o material didático. O Sistema de Ensino Ari de Sá (SAS) é reconhecido como um dos melhores do País. Desde 2022, o ... | Descubra como concorrer a bolsas do Colégio ... — O Colégio Universitário, do Centro Universitário de Patos de Minas (UNIPAM) ... Sistema de Ensino Ari de Sá (SAS). Outro diferencial é a infraestrutura ... | Instituicoes_Cursos 18_09_25.xlsx — UNIDADE DE ENSINO TECNICO SENAC - CFP - PATOS DE MINAS-MG. MG. UNIDADE DE ... Sistema de Ensino Fundamental Médio Profissionalizante Ltda. – Colégio ...
25213806;COLEGIO E CURSO PETRONIO FIGUEIREDO LTDA;Campina Grande;Ministério da Educação — Campina Grande. ESCOLA JOAO RIQUE FERREIRA SESI. Privada. 2. PB. Campina Grande. COLEGIO E CURSO PETRONIO FIGUEIREDO LTDA. Privada. 8. PB. Campina Grande. CF ... | ENEM ESCOLA Page 1 SIGLA NO_MUNICIPIO ... — ... SISTEMA DE ENSINO MILENIO. Privada. 514,5461538 510,0769231 546,8692308 514 ... CAMPINA GRANDE. CENTRO CAMPINENSE DE EDUCACAO LTDA COLEGIO MOTIVA. Privada. | ENEM 2013 POR ESCOLA — ... CAMPINA GRANDE. Privada. CENTRO CAMPINENSE DE EDUCACAO LTDA COLEGIO ... SISTEMA DE ENSINO EQUIPE. 628,66. 596,47. 652,65. 612,81. 652,72. 747 ...
42000645;COLEGIO SANTA CATARINA;Florianópolis;"Bolsas de Estudo Colégio Santa Catarina — O Colégio Santa Catarina, localizado em Florianópolis, Santa Catarina, é uma ... material didático do Grupo Positivo, colaboradores especializados ... | História — ... sistema de ensino avançado e abordagem pedagógica acolhedora, incorporando valores humanos e cristãos. ... Material didático. img/timeline/material-didatico ... | Colégio Santa Catarina | Bolsas de Estudo em Florianópolis — Garanta sua bolsa de estudos em Colégio Santa Catarina, Florianópolis - SC ... Sala de professores; Pátio Descoberto; Banda larga; Internet. Sistema de ensino."
33055955;COLEGIO SAO VICENTE DE PAULO;Niterói;Grátis: Baixadas Litorâneas - BL - Material Claro e Objetivo ... — 33055955 IRMANDADE DE SÃO VICENTE DE PAULO COLEGIO SAO VICENTE DE PAULO Niterói ... APOSTILA - ANEXO A PORTARIA BAIXADAS LITORÂNEAS - SEDE ... | Alunos Premiados de Escolas Privadas — SEI - SISTEMA DE ENSINO INTERATIVO, P, RIO DE JANEIRO, RJ, Sim. MARIA LUIZA ... COLEGIO SAO VICENTE DE PAULO, P, RIO DE JANEIRO, RJ, Sim. DAVI FASSARELLA PEREIRA ... | Lista de Escolas por Estado e Cidade | PDF | Rio de Janeiro — COLEGIO SAO VICENTE DE PAULO 112 Rio de Janeiro RJ PENTAGONO COLEGIO UNIDADE ... SISTEMA DE ENSINO FUNDAMENATAL MEDIO E SUPERIOR LTDA-CD 57 João Pessoa PB
35151798;UNISUZ COLEGIO;Suzano;Alunos Premiados de Escolas Privadas — UNISUZ COLEGIO, P, SUZANO, SP, Sim. FELIPE GROTTI WILCKEN, CRISTA PAN AMERICANA ... ANGLO SISTEMA DE ENSINO, P, TATUI, SP, Sim. BENICIO ROSA CAMEJO, PITANGUEIRAS ... | Posição no ranking - média objetiva Nome da escola ... — ... SISTEMA DE ENSINO. EQUIPE INTEGRADO. EIRELI - EPP. Belém. PA. 718,8. 895,9. 715,0 ... SUZANO ETEC DE. Suzano. SP. 601,9. 643,5. 615,0. 581,0. 599,0. 613,0. 1234. | Nome Série Cidade Escola — ... Suzano. FERREIRA MASTER COLEGIO. Aline de Abreu Pecina. 2ª Série ou ... UNISUZ COLEGIO. Ana Luísa Silva Da Rosa. 2ª Série ou. Inferior.
43104940;COLEGIO BATISTA BRASIL;Porto Alegre;Materiais Didáticos — Utilizando o material didático do Programa de Formação Ética e Socioemocional Bene, o Colégio Batista Brasil investe na formação socioemocional dos seus ... | 🎶🙏Os estudantes do Colégio Batista Brasil Porto Alegre que ... — Os estudantes do Colégio Batista Brasil Porto Alegre que fazem parte ... No photo description available. Colégio Pio XI - ANGLO Sistema de Ensino ... | Colégio Batista Mineiro | 💡⚙Os estudantes do 4º ano do ... — ... Material Didático Infinito do COC. Não entregamos apenas apostilas ... Colégio Batista BRASIL RELEVOS PRINCIPAIS CAATINGA QUAL BIOMA PREDOMINA A ...
26117991;COLEGIO BOA VIAGEM LTDA;Recife;Desempenho de Alunos da 3ª Série | PDF | Faculdade — MARIA AUGUSTA DA c LUNA 3° série CURSO 13 RECIFE PE. MARIA BEATRIZ BRASIL DA SILVA 3° série COLEGIO BOA VIAGEM LTDA 8 RECIFE PE MARIA BEATRIZ NEVES FERNANDES ... | Classificados NIVEL D — SISTEMA DE ENSINO EQUIPE ANANINDEUA. EIRELLI. 11. ANANINDEUA. PA. AHENZON KADU DA ... COLEGIO BOA VIAGEM LTDA. 9. RECIFE. PE. AMANDA VELOSO DA SILVA. 3° série. | Fase II Resultado Aluno - Nome Escola UF C — Stenio Candido Bezerra dos Santos Filho Colégio Militar do Recife. PE Recife ... Sistema de Ensino Equipe Canaã dos Carajás. PA. Canaã dos Carajás. Anna ...
31007587;SISTEMA PIAGET DE ENSINO;Belo Horizonte;"I.E em Foco — Locations. R Carmelo, 150. Belo Horizonte, Minas Gerais 31565-260, BR. Get ... SAYS Sistema de Ensino Bilíngue. Education Administration Programs. Rio das ... | Rede Pitágoras on Instagram: ""Uma história de 60 anos não ... — Sistema de Ensino GPI O Sistema de Ensino mais completo! Trocar ... SISTEMA -PIAGET- DE ENSINO DESDE 1976 Há cinco décadas formando ... | sinepemg — ... Belo Horizonte, a cerimônia de entrega do Prêmio Heley de Abreu ... SISTEMA DE ENSINO POSITIVO 63 anos JOHN WESLEY COLÉGIO CADA ..."
35123808;EDUCATIVA CENTRO EDUCACIONAL;Ourinhos;Educativa Centro Educacional (@educativa.ce) · Ourinhos, ... — Etapa Digital O material didático em formato digital, do ... | Os alunos do 4º ano, da Unidade de Tremembé, colocaram a ... — Nosso Circuito de Aprendizagem reuniu diferentes áreas do conhecimento em uma única vivência: Na Arte, a criatividade encontrou a Geometria ... | um estudo de caso sobre sistema de ensino na educação ... — de AP Freitas · 2005 — já que tem apostila, a apostila tem que ser feita na escola, pois quem sabe ... O material didático adquirido pela rede pública investigada traz, em seu exemplar.
33031649;INSTITUTO SAO JOSE;Resende;Alunos Premiados de Escolas Privadas — ANGLO SISTEMA DE ENSINO, P, TATUI, SP, Sim. BENICIO ROSA CAMEJO, PITANGUEIRAS ... GIOVANNA RESENDE SILVA ARAUJO, GIBRAN KHALIL GIBRAN COLEGIO, P, TABOAO DA ... | ENEM 2014 — INSTITUTO SAO JOSE, RESENDE, RJ, Privada, De 60% a 80%, Muito Alto ... SISTEMA DE ENSINO UNIVERSUS LTDA, RIO DE JANEIRO, RJ, Privada, De 40% a ... | Posição no ranking - média objetiva Nome da escola ... — ... SISTEMA DE ENSINO. EQUIPE INTEGRADO. EIRELI - EPP. Belém. PA. 718,8. 895,9. 715,0 ... Resende. RJ. 640,9. 808,3. 643,0. 623,0. 594,0. 703,0. 292. COLEGIO MARISTA ...
15038513;COLEGIO SANTA ROSA;Belém;COLÉGIO SANTA ROSA - MATERIAL DIDÁTICO — O Colégio Santa Rosa adota o material didático do Bernoulli Sistema de Ensino aos alunos do Ensino Médio. ... Belém-PA. CEP 66025-230. Fones: (91) 3222-6529 ... | O Santa Rosa é um segundo lar e quem vive isso todos os ... — Primeiramente a escolha do colégio Santa Rosa foi uma ... Sistema de Ensino 3 razões que fazem tantas famílias escolherem o Externato. | Colégio Santa Rosa (@santarosa.oficial) — Entregamos a nossa Bateria de Carnaval, uma apostila especial de exercícios ... Belém, um evento histórico que vai colocar nossa cidade no centro das ...
33101809;COLEGIO EME;Nova Iguaçu;"O Colégio EME se destaca com diferenciais que garantem ... — o COLÉGIO EME E 10 LUGAR NO ENEM EM NOVA IGUAÇU COLÉGIO EME . EME ... SISTEMA DE ENSINO DESCOBERTAS ONDE TUDO COMEÇA Os primeiros anos ... | Colégio EME on Instagram: ""Chegou a hora de escolher o ... — ... Nova Iguaçu! Mantemos o 1º lugar no ENEM em Nova Iguaçu e ... Colégio EME! As reservas de vagas já foram iniciadas! Não perca essa ... | 👉🏼 Você conhece o Colégio EME? Arraste para o lado e ... — O Colégio EME é 1º lugar de Nova Iguaçu no ENEM E existe um motivo ... @cemararuama Sistema de Ensino pH. A parceria com um dos ..."
35113736;DOM BOSCO COLEGIO SALESIANO ASSUNCAO;Piracicaba;Alunos Premiados de Escolas Privadas - 16ª OBMEP — ANGLO SISTEMA DE ENSINO, P, TATUI, SP, ---, Sim. IAN MAZZUCATTO PUCINELI, ABSOLUTO ... DOM BOSCO COLEGIO SALESIANO ASSUNCAO, P, PIRACICABA, SP, ---, Sim. MANUELA ... | ENEM 2013 POR ESCOLA — ... SISTEMA DE ENSINO EQUIPE. 628,66. 596,47. 652,65. 612,81. 652,72. 747,74 ... PIRACICABA. Privada. LUIZ DE QUEIROZ COLEGIO. 627,12. 592,43. 692,90. | Lista de Escolas por Estado e Cidade | PDF | Rio de Janeiro — DOM BOSCO COLEGIO SALESIANO ASSUNCAO 56 Piracicaba SP CENTRO TECNOLOGICO ... SISTEMA DE ENSINO FUNDAMENATAL MEDIO E SUPERIOR LTDA-CD 57 João Pessoa PB
41133463;COLEGIO SENHORA DE FATIMA ED INF ENSINO FUND MEDIO SC LTDA;Curitiba;Alunos Premiados de Escolas Privadas — SISTEMA DE ENSINO UNO VERTICE, P, DIVINOPOLIS, MG, Bronze. HEITOR SOARES DE ... COLEGIO SENHORA DE FATIMA ED INF ENSINO FUND MEDIO SC LTDA, P, CURITIBA, PR ... | ENEM 2014 — CURITIBA, PR, Privada, 80% ou mais, Muito Alto, 657.71, 617.15, 724.88 ... COLEGIO SENHORA DE FATIMA ED INF ENSINO FUND MEDIO SC LTDA, CURITIBA ... | Listado de Colegios en Brasil | PDF — COLEGIO SENHORA DE FATIMA ED INF ENSINO FUND MEDIO SC LTDA. PR. 1370 ... SISTEMA DE ENSINO FUNDAMENATAL MEDIO E SUPERIOR LTDA-CDF-SUL. PB. 7312. SUELI ...
21092761;COMPLEXO EDUCACIONAL DOM BOSCO;Imperatriz;"Dom Bosco Imperatriz (@escoladomboscoitz) — No dia 7 de fevereiro, das 8h às 11h, o Complexo Educacional Dom Bosco, em Imperatriz – MA, abrirá suas portas para um momento especial de encontro, cuidado e ... | Dom Bosco Imperatriz on Instagram: ""Há 45 anos, o ... — ... Complexo Educacional Dom Bosco ... God bless you. OCR. Dom Bosco Imperatriz Poliedro Sistema de Ensino Assine aqui e faça parte desse time! | Dom Bosco é Sistema de Ensino Poliedro❤️💛💙 Aqui no ... — ... Complexo Educacional Dom Bosco prezamos pela ... Dom Bosco Imperatriz Poliedro Sistema de Ensino Assine aqui e faça parte desse time!"
50016385;ESCOLA FRANCISCANA IMACULADA CONCEICAO;Dourados;Após a apresentação dos 5 sentidos no material didático, foi ... — ... material didático, foi explorado cada sentido ... Dourados here at the school... later we'll ... Na Escola Franciscana Imaculada Conceição, os ... | Há vagas na Educação Infantil do Polo EIC — Os estudantes beneficiados recebem todo o material didático de forma ... O ArraiÃ¡ 2026 que reuniu a comunidade de Dourados-MS. O Arraiá 2026 que ... | Coordenadora Pedagógica na Escola Imaculada Conceição — Trabalhei com sistema de ensino Positivo e Coc. Pós -graduada em ... Escola Franciscana Imaculada Conceição - Dourados / MS グラフィック. Vice ...
50030469;COLEGIO DE ENSINO MEDIO NOVA GERACAO;Campo Grande;ENSINO MÉDIO Prezadas famílias, Informamos que ... — ... Campo Grande, 23 de junho de 2026. COMUNICADO Senhores Pais e/ou ... 17° COLEGIO DE ENSINO MEDIO NOVA GERACAO 634,32. 18° ESCOLA ... | UNIDADE DA FEDERAÇÃO MUNICÍPIO ESCOLA ... — ... CAMPO GRANDE. COLEGIO ALEXANDER FLEMING. PRIVADA. 76. 76. 613,11. 681,21 ... SISTEMA DE ENSINO EQUIPE. PRIVADA. 174. 173. 587,85. 655,31. 637,97. | ENEM ESCOLA Page 1 SIGLA NO_MUNICIPIO ... — ... SISTEMA DE ENSINO LTDA. Privada. 487,1512195 514,9707317 553,6134146 539 ... CAMPO GRANDE. Privada. 522,8484848 525,8181818 575,5939394 611,1030303. 502 ...
